Feature ID	Taxon	Confidence
367ce8637170670983879938ad6ebddb	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum; s__uncultured_bacterium	0.724672594381305
ae47f746571a5622a17450a4963a54fa	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum	0.999621428495453
5ec2992f0d44d40c530e3cf2aeb531fb	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum	0.9988749011006779
e4e8de50d80ae2476878db9184e00f0c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_organism	0.9310361758565042
c004bc99104115236eabce148e02723c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_organism	0.9072211271031884
3b5fc3c298dac3509fe851dfdbb1a25f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_Clostridiales	0.8733330307279945
8c70e56718aad994212d3f672699628e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae	0.7914652970150765
d58304066be224d009965464257c34d0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Dielma; s__Dielma_fastidiosa	0.9039252119161103
c0176de566287636bb0e118c7186775b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.8978671197770702
46e209faabce42ea378f18f79d7975f2	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9996038744732879
d202051b519a66ff13510f79ef4c6cb8	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9999316684137933
2b745c4261e5420f59b5bd0905d66e0e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptococcales; f__Peptococcaceae; g__uncultured	0.9999820054802541
29c53638b3de602fd7c9fdc2403c2aaa	d__Bacteria; p__Firmicutes; c__Clostridia	0.9999997437382397
516962e7a787671475e9575e553d9383	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-002	0.9715597587266839
